date,total,nobl,growth
2016-04-22 00:00:00-04:00,1268787.3354876004,883425.8916755957,385361.4438120047
2016-04-25 00:00:00-04:00,1268454.0287633382,883092.5849513335,385361.4438120047
2016-04-26 00:00:00-04:00,1269915.1551671696,886427.855874777,383487.2992923927
2016-04-27 00:00:00-04:00,1272509.4832344463,892098.7136575368,380410.7695769095
2016-04-28 00:00:00-04:00,1259406.6634493785,883592.6630920565,375814.0003573219
2016-04-29 00:00:00-04:00,1253423.9087166719,879590.1490969968,373833.75961967517
2016-05-02 00:00:00-04:00,1264298.7057165762,886928.8784501378,377369.82726643846
2016-05-03 00:00:00-04:00,1255627.3715874301,881758.256213874,373869.11537355627
2016-05-04 00:00:00-04:00,1250387.8553826544,878923.2208369265,371464.6345457278
2016-05-05 00:00:00-04:00,1249947.6074987098,878589.1270837995,371358.48041491036
2016-05-06 00:00:00-04:00,1256264.5428537175,882925.7348319863,373338.8080217312
2016-05-09 00:00:00-04:00,1259326.687786236,884927.149235289,374399.5385509469
2016-05-10 00:00:00-04:00,1272959.7896754968,893432.8849892233,379526.9046862734
2016-05-11 00:00:00-04:00,1260690.4112105307,884593.4489965944,376096.9622139362
2016-05-12 00:00:00-04:00,1263198.0222273753,888763.1279225474,374434.894304828
2016-05-13 00:00:00-04:00,1251644.886379742,878589.1270837995,373055.7592959427
2016-05-16 00:00:00-04:00,1264985.5573558335,887262.027768627,377723.5295872064
2016-05-17 00:00:00-04:00,1248739.5203856488,875754.3278155114,372985.19257013744
2016-05-18 00:00:00-04:00,1243578.7548051781,869249.9277619935,374328.8270431847
2016-05-19 00:00:00-04:00,1241133.6053185253,868749.6922154975,372383.91310302773
2016-05-20 00:00:00-04:00,1248070.6818019596,871584.8062953315,376485.87550662825
2016-05-23 00:00:00-04:00,1247575.6143784502,871584.8062953315,375990.80808311875
2016-05-24 00:00:00-04:00,1265280.9112601478,881758.256213874,383522.6550462738
2016-05-25 00:00:00-04:00,1271707.9705354203,885427.3060788985,386280.66445652186
2016-05-26 00:00:00-04:00,1273006.5151329804,885594.2349011323,387412.28023184807
2016-05-27 00:00:00-04:00,1278024.0676574018,888596.2778032001,389427.78985420166
2016-05-31 00:00:00-04:00,1276431.8129038115,886261.3205669756,390170.4923368358
2016-06-01 00:00:00-04:00,1278635.0686223016,888429.1915751933,390205.8770471083
2016-06-02 00:00:00-04:00,1282950.76551879,891931.7061324165,391019.05938637356
2016-06-03 00:00:00-04:00,1280945.3501185551,891764.9347159556,389180.41540259955
2016-06-06 00:00:00-04:00,1285695.5342755888,895100.5991538315,390594.93512175727
2016-06-07 00:00:00-04:00,1285872.68351823,896267.9990690573,389604.6844491727
2016-06-08 00:00:00-04:00,1290880.9303070637,900604.3707085846,390276.5595984791
2016-06-09 00:00:00-04:00,1290077.7263643516,900437.5992921237,389640.12707222794
2016-06-10 00:00:00-04:00,1280487.2547511035,895267.2918674059,385219.96288369753
2016-06-13 00:00:00-04:00,1271432.3106102548,889430.2135883906,382002.0970218641
2016-06-14 00:00:00-04:00,1272099.238870325,890097.141848461,382002.0970218641
2016-06-15 00:00:00-04:00,1269669.080748532,888763.1279225474,380905.95282598457
2016-06-16 00:00:00-04:00,1275970.7017608462,893933.2779414923,382037.4238193538
2016-06-17 00:00:00-04:00,1269491.197762427,891931.7061324165,377559.4916300103
2016-06-20 00:00:00-04:00,1278204.2431766496,898269.2560665872,379934.9871100624
2016-06-21 00:00:00-04:00,1279576.9413837872,898436.4997003669,381140.4416834204
2016-06-22 00:00:00-04:00,1277766.7164814076,897548.101517729,380218.6149636786
2016-06-23 00:00:00-04:00,1293914.5385113298,908271.2910983663,385643.2474129636
2016-06-24 00:00:00-04:00,1249380.0079374185,879620.5284111799,369759.4795262387
2016-06-27 00:00:00-04:00,1229474.9973307424,867054.7468521657,362420.25047857675
2016-06-28 00:00:00-04:00,1250317.744455471,879955.5665989447,370362.1778565263
2016-06-29 00:00:00-04:00,1271453.7647365755,894532.4430162994,376921.321720276
2016-06-30 00:00:00-04:00,1292904.344745159,911621.9877875607,381282.3569575983
2016-07-01 00:00:00-04:00,1294986.491622574,911789.6249357729,383196.866686801
2016-07-05 00:00:00-04:00,1289630.4157061065,908773.5729199108,380856.8427861956
2016-07-06 00:00:00-04:00,1298112.3371282625,914135.4431703321,383976.89395793044
2016-07-07 00:00:00-04:00,1298576.7224207025,913465.288091916,385111.4343287865
2016-07-08 00:00:00-04:00,1318439.2596700112,927371.3798077626,391067.87986224866
2016-07-11 00:00:00-04:00,1322683.391980308,929381.8450430111,393301.546937297
2016-07-12 00:00:00-04:00,1329862.991101439,934576.0781452203,395286.9129562188
2016-07-13 00:00:00-04:00,1330078.6182521058,935748.829856727,394329.7883953787
2016-07-14 00:00:00-04:00,1334616.053876073,937591.8153495364,397024.2385265367
2016-07-15 00:00:00-04:00,1333810.4621366824,937424.3356070973,396386.12652958516
2016-07-18 00:00:00-04:00,1336266.4975327956,937256.7771617715,399009.72037102404
2016-07-19 00:00:00-04:00,1333472.5267819406,935916.3883020526,397556.1384798879
2016-07-20 00:00:00-04:00,1340127.7546011177,937927.0109430742,402200.74365804356
2016-07-21 00:00:00-04:00,1334011.686612879,932732.8565437514,401278.8300691276
2016-07-22 00:00:00-04:00,1340034.1950883386,937088.9826077864,402945.21248055215
2016-07-25 00:00:00-04:00,1338897.130274834,935916.3883020526,402980.7419727816
2016-07-26 00:00:00-04:00,1339190.4996675751,935748.829856727,403441.6698108482
2016-07-27 00:00:00-04:00,1335792.1245308472,929549.5608941098,406242.56363673747
2016-07-28 00:00:00-04:00,1339723.5988986057,932062.7801682218,407660.8187303839
2016-07-29 00:00:00-04:00,1340945.0917196558,932397.9757617596,408547.1159578963
2016-08-01 00:00:00-04:00,1340259.400768161,929549.5608941098,410709.8398740513
2016-08-02 00:00:00-04:00,1332783.2027422874,925193.3561271883,407589.8466150992
2016-08-03 00:00:00-04:00,1333795.3109172152,924858.239236537,408937.0716806782
2016-08-04 00:00:00-04:00,1336138.1324918075,926030.9909480438,410107.1415437637
2016-08-05 00:00:00-04:00,1345100.0631495595,931057.4294962678,414042.6336532918
2016-08-08 00:00:00-04:00,1344639.1932242757,931057.4294962678,413581.76372800797
2016-08-09 00:00:00-04:00,1345596.4625670728,931057.4294962678,414539.033070805
2016-08-10 00:00:00-04:00,1345203.2194195066,931727.8993862299,413475.3200332767
2016-08-11 00:00:00-04:00,1351331.9065246466,936083.7893416054,415248.1171830412
2016-08-12 00:00:00-04:00,1351112.8716661017,935581.2714114013,415531.6002547004
2016-08-15 00:00:00-04:00,1353388.2157024615,936083.7893416054,417304.4263608563
2016-08-16 00:00:00-04:00,1347062.712120702,932062.7801682218,414999.9319524802
2016-08-17 00:00:00-04:00,1347974.7973013192,932230.3386135475,415744.45868777164
2016-08-18 00:00:00-04:00,1349756.5522179685,933905.7656610311,415850.7865569374
2016-08-19 00:00:00-04:00,1348812.668230834,933068.2095430623,415744.45868777164
2016-08-22 00:00:00-04:00,1349466.6194894973,933403.0903250541,416063.5291644431
2016-08-23 00:00:00-04:00,1351551.7214466718,934743.636590546,416808.0848561258
2016-08-24 00:00:00-04:00,1344333.4583567716,930219.7946754125,414113.66368135926
2016-08-25 00:00:00-04:00,1342821.7224532326,929381.8450430111,413439.87741022144
2016-08-26 00:00:00-04:00,1340241.183046661,926198.5493933694,414042.6336532918
2016-08-29 00:00:00-04:00,1348012.9796855783,933403.0903250541,414609.8893605242
2016-08-30 00:00:00-04:00,1343984.8194947885,930722.1551998435,413262.6642949452
2016-08-31 00:00:00-04:00,1340208.6168004791,927371.3798077626,412837.2369927166
2016-09-01 00:00:00-04:00,1341272.214012442,927371.3798077626,413900.8342046794
2016-09-02 00:00:00-04:00,1346976.0165692712,931727.8993862299,415248.1171830412
2016-09-06 00:00:00-04:00,1350569.2407707418,932732.8565437514,417836.38422699034
2016-09-07 00:00:00-04:00,1347801.415565648,929716.9619336624,418084.4536319857
2016-09-08 00:00:00-04:00,1340664.0859062416,925025.9550876357,415638.1308186059
2016-09-09 00:00:00-04:00,1303899.5753790631,898720.6958234627,405178.87955560046
2016-09-12 00:00:00-04:00,1324069.1821883211,911621.9877875607,412447.1944007605
2016-09-13 00:00:00-04:00,1305302.659157672,896542.8295486615,408759.82960901054
2016-09-14 00:00:00-04:00,1305409.6839299034,894699.844055852,410709.8398740513
2016-09-15 00:00:00-04:00,1318828.402636284,901736.7478393246,417091.65479695925
2016-09-16 00:00:00-04:00,1313938.208482679,897045.4261817519,416892.782300927
2016-09-19 00:00:00-04:00,1314973.8871705567,899893.9197522883,415079.96741826844
2016-09-20 00:00:00-04:00,1316928.5067384255,901066.5140580221,415861.9926804034
2016-09-21 00:00:00-04:00,1331170.688787789,911221.1539866948,419949.5348010942
2016-09-22 00:00:00-04:00,1341416.397282649,918125.7582179868,423290.6390646622
2016-09-23 00:00:00-04:00,1332652.3071193835,912063.0387634202,420589.2683559632
2016-09-26 00:00:00-04:00,1322229.0506563666,905158.5919379012,417070.4587184654
2016-09-27 00:00:00-04:00,1332582.971879488,911389.4994608852,421193.47241860285
2016-09-28 00:00:00-04:00,1337166.9777376691,915262.6259105643,421904.35182710487
2016-09-29 00:00:00-04:00,1324848.5482588832,906000.9489319456,418847.59932693763
2016-09-30 00:00:00-04:00,1336901.747454467,914926.2497737292,421975.4976807378
2016-10-03 00:00:00-04:00,1333097.5337738595,911726.2691121527,421371.2646617068
2016-10-04 00:00:00-04:00,1323364.245229719,902632.8589048381,420731.3863248809
2016-10-05 00:00:00-04:00,1326204.2574618175,903979.9375099081,422224.31995190924
2016-10-06 00:00:00-04:00,1327843.4732249493,905832.4460519821,422011.02717296727
2016-10-07 00:00:00-04:00,1319846.4589913008,898759.575049386,421086.88394191465
2016-10-10 00:00:00-04:00,1323690.8967229805,899938.2294773791,423752.6672456015
2016-10-11 00:00:00-04:00,1304849.6588576012,887139.408671484,417710.2501861172
2016-10-12 00:00:00-04:00,1307357.5667793285,890002.6983846795,417354.868394649
2016-10-13 00:00:00-04:00,1303675.3341688549,887813.3414884515,415861.9926804034
2016-10-14 00:00:00-04:00,1304172.8918420235,887813.3414884515,416359.550353572
2016-10-17 00:00:00-04:00,1299667.3658049214,884445.251461344,415222.1143435774
2016-10-18 00:00:00-04:00,1305384.9375273534,886466.1054776085,418918.8320497448
2016-10-19 00:00:00-04:00,1303665.2575910564,884782.099815498,418883.1577755584
2016-10-20 00:00:00-04:00,1300641.6231168874,882256.051970889,418385.57114599843
2016-10-21 00:00:00-04:00,1300521.7385156457,880572.2037145514,419949.5348010942
2016-10-24 00:00:00-04:00,1308094.65743629,883097.9367476144,424996.72068867565
2016-10-25 00:00:00-04:00,1299839.680807815,876193.8047336413,423645.87607417355
2016-10-26 00:00:00-04:00,1297465.9143790961,876698.9985619858,420766.9158171103
2016-10-27 00:00:00-04:00,1289652.3813143205,870804.7819873828,418847.59932693763
2016-10-28 00:00:00-04:00,1287358.8763640267,871141.4729357638,416217.40342826303
2016-10-31 00:00:00-04:00,1288651.9833662559,872825.6360036473,415826.3473626085
2016-11-01 00:00:00-04:00,1279798.7314183288,867100.0797147808,412698.6517035479
2016-11-02 00:00:00-04:00,1274977.3100969056,865584.2621210878,409393.0479758179
2016-11-03 00:00:00-04:00,1269613.8560148815,864237.2622189042,405376.5937959773
2016-11-04 00:00:00-04:00,1268192.0971978775,864237.2622189042,403954.8349789733
2016-11-07 00:00:00-05:00,1294460.6803595691,880908.9733658188,413551.70699375035
2016-11-08 00:00:00-05:00,1302214.0019755294,885961.0690550369,416252.9329204924
2016-11-09 00:00:00-05:00,1314405.8345282248,896233.527204777,418172.30732344784
2016-11-10 00:00:00-05:00,1312030.7506789844,900611.7687799141,411418.9818990702
2016-11-11 00:00:00-05:00,1306819.5907124286,895222.9034394285,411596.687273
2016-11-14 00:00:00-05:00,1303503.002833386,896064.945621927,407438.057211459
2016-11-15 00:00:00-05:00,1314711.9555325082,901622.3925452626,413089.56298724556
2016-11-16 00:00:00-05:00,1315311.9954279617,899769.8840031886,415542.1114247732
2016-11-17 00:00:00-05:00,1319848.8415011405,901285.622893995,418563.2186071455
2016-11-18 00:00:00-05:00,1315085.2906989008,898086.035746851,416999.2549520497
2016-11-21 00:00:00-05:00,1324473.6802433822,903137.9740302961,421335.706213086
2016-11-22 00:00:00-05:00,1327437.239884405,904821.9796924066,422615.26019199827
2016-11-23 00:00:00-05:00,1328089.0388266868,907179.9181714846,420909.1206552021
2016-11-25 00:00:00-05:00,1333986.0895999,911726.2691121527,422259.82048774726
2016-11-28 00:00:00-05:00,1328816.4710291764,907516.2943083197,421300.17672085663
2016-11-29 00:00:00-05:00,1331621.3101607987,908863.8451307087,422757.46503009007
2016-11-30 00:00:00-05:00,1320608.6831420946,902969.5498532191,417639.13328887563
2016-12-01 00:00:00-05:00,1312719.4962128007,902295.7744420246,410423.721770776
2016-12-02 00:00:00-05:00,1314379.2215990452,903137.9740302961,411241.247568749
2016-12-05 00:00:00-05:00,1322293.4470624719,907853.3000682467,414440.1469942252
2016-12-06 00:00:00-05:00,1324467.519024532,909032.1119020126,415435.40712251945
2016-12-07 00:00:00-05:00,1341516.252644385,920820.3089425593,420695.9437018256
2016-12-08 00:00:00-05:00,1343272.8049268583,921830.5391934753,421442.2657333829
2016-12-09 00:00:00-05:00,1350451.7712129266,925703.9017518138,424747.8694611129
2016-12-12 00:00:00-05:00,1350553.1513332454,927724.5983623053,422828.55297094025
2016-12-13 00:00:00-05:00,1358410.786575332,930250.7249098009,428160.0616655311
2016-12-14 00:00:00-05:00,1345397.2640574775,918125.7582179868,427271.5058394907
2016-12-15 00:00:00-05:00,1348430.1010256128,920483.3031826323,427946.7978429805
2016-12-16 00:00:00-05:00,1346675.458352281,920315.0364113282,426360.4219409527
2016-12-19 00:00:00-05:00,1351284.8422160863,923177.5390956588,428107.3031204276
2016-12-20 00:00:00-05:00,1355619.3300004615,925872.1685231179,429747.1614773435
2016-12-21 00:00:00-05:00,1351802.2459012195,922375.9501968134,429426.2957044062
2016-12-22 00:00:00-05:00,1347705.1983508645,919491.0171898347,428214.1811610297
2016-12-23 00:00:00-05:00,1348160.0443164846,919660.7006130954,428499.3437033893
2016-12-27 00:00:00-05:00,1353594.7718865671,922885.1578723687,430709.6140141985
2016-12-28 00:00:00-05:00,1341758.2264686464,914399.6487602609,427358.5777083854
2016-12-29 00:00:00-05:00,1343358.6417422323,916606.0054799695,426752.6362622627
2016-12-30 00:00:00-05:00,1337276.4318221947,914908.7777329296,422367.65408926504
2017-01-03 00:00:00-05:00,1343940.6624548114,917794.0255514543,426146.63690335717
2017-01-04 00:00:00-05:00,1352536.9550323342,924073.2566467398,428463.6983855943
2017-01-05 00:00:00-05:00,1352245.7563394927,921357.7709543625,430887.98538513016
2017-01-06 00:00:00-05:00,1356872.9869890686,922206.4241793257,434666.5628097429
2017-01-09 00:00:00-05:00,1352359.1589369457,916266.638633448,436092.52030349773
2017-01-10 00:00:00-05:00,1352472.974581413,915417.8280027119,437055.14657870104
2017-01-11 00:00:00-05:00,1356534.4763069632,918302.9184154635,438231.55789149983
2017-01-12 00:00:00-05:00,1353650.850382863,916096.6403986413,437554.20998422167
2017-01-13 00:00:00-05:00,1355318.0967470144,916266.638633448,439051.4581135664
2017-01-17 00:00:00-05:00,1357053.7413833789,919321.3337665739,437732.40761680505
2017-01-18 00:00:00-05:00,1360490.7218863359,921866.9786299176,438623.7432564184
2017-01-19 00:00:00-05:00,1356034.076862173,917624.263425307,438409.813436866
2017-01-20 00:00:00-05:00,1360220.974034485,920848.5632788072,439372.41075567785
2017-01-23 00:00:00-05:00,1358710.7647746094,918982.045622939,439728.7191516704
2017-01-24 00:00:00-05:00,1368458.0129061374,925770.3269880068,442687.68591813045
2017-01-25 00:00:00-05:00,1378174.9900908628,931031.3788408414,447143.6112500214
2017-01-26 00:00:00-05:00,1375074.6917320716,927467.6334379332,447607.05829413846
2017-01-27 00:00:00-05:00,1372705.9329609047,924243.0974757735,448462.8354851311
2017-01-30 00:00:00-05:00,1366326.9019933264,921357.7709543625,444969.131038964
2017-01-31 00:00:00-05:00,1365266.1064152957,921188.1662339881,444077.94018130755
2017-02-01 00:00:00-05:00,1362561.4392527333,915417.8280027119,447143.6112500214
2017-02-02 00:00:00-05:00,1364036.525158628,917284.8965787855,446751.6285798425
2017-02-03 00:00:00-05:00,1370750.450295134,922715.4744491079,448034.97584602615
2017-02-06 00:00:00-05:00,1368230.3562260456,919660.7006130954,448569.65561295033
2017-02-07 00:00:00-05:00,1373264.5579602353,923054.8412956294,450209.71666460595
2017-02-08 00:00:00-05:00,1375879.9049786644,924921.7524659301,450958.1525127343
2017-02-09 00:00:00-05:00,1383119.945926277,930521.9350566267,452598.0108696502
2017-02-10 00:00:00-05:00,1388520.9938409259,934425.6769291483,454095.3169117777
2017-02-13 00:00:00-05:00,1395669.741468034,939007.7589802804,456661.9824877536
2017-02-14 00:00:00-05:00,1399238.9644436843,941044.1174651824,458194.84697850194
2017-02-15 00:00:00-05:00,1408057.9616576047,947153.6651372073,460904.2965203973
2017-02-16 00:00:00-05:00,1407915.322473642,947153.6651372073,460761.65733643476
2017-02-17 00:00:00-05:00,1414663.1759980568,951905.3519087137,462757.8240893432
2017-02-21 00:00:00-05:00,1424921.5477210064,959882.0468596986,465039.5008613079
2017-02-22 00:00:00-05:00,1423233.1779512265,958015.4505009438,465217.7274502826
2017-02-23 00:00:00-05:00,1419958.7316578687,956487.8274742782,463470.9041835905
2017-02-24 00:00:00-05:00,1424413.8253242064,960051.7302829594,464362.09504124697
2017-02-27 00:00:00-05:00,1423287.4112117798,958354.8173474653,464932.59386431443
2017-02-28 00:00:00-05:00,1418467.0977169354,954960.5192591585,463506.5784577768
2017-03-01 00:00:00-05:00,1435069.37960121,966500.6448015057,468568.7347997043
2017-03-02 00:00:00-05:00,1427455.5630355605,961239.5929486711,466215.97008688946
2017-03-03 00:00:00-05:00,1427123.1300841449,960051.7302829594,467071.3998011854
2017-03-06 00:00:00-05:00,1423883.2663006508,957845.6096719102,466037.65662874054
2017-03-07 00:00:00-05:00,1419534.7566534728,954281.4707545695,465253.2858989034
2017-03-08 00:00:00-05:00,1419676.1466673398,953602.815764413,466073.3309029269
2017-03-09 00:00:00-05:00,1419014.5282621162,952584.7152248485,466429.81303726777
2017-03-10 00:00:00-05:00,1426914.9013221778,958524.4220678397,468390.4792543382
2017-03-13 00:00:00-04:00,1428887.163674118,959712.2847335513,469174.87894056673
2017-03-14 00:00:00-04:00,1422994.3426408076,954960.5192591585,468033.82338164904
2017-03-15 00:00:00-04:00,1437761.7183128144,966840.2477566866,470921.4705561278
2017-03-16 00:00:00-04:00,1434046.6829009517,963446.1070741527,470600.5758267991
2017-03-17 00:00:00-04:00,1436767.3462996033,966331.0400811314,470436.3062184719
2017-03-20 00:00:00-04:00,1434480.9534961134,963615.9479031864,470865.005592927
2017-03-21 00:00:00-04:00,1419189.9122342095,955469.4908260542,463720.4214081551
2017-03-22 00:00:00-04:00,1424615.7891672028,957751.7171283341,466864.07203886873
2017-03-23 00:00:00-04:00,1423777.1988859042,958092.0284094934,465685.1704764108
2017-03-24 00:00:00-04:00,1422868.7360339875,956219.0571169334,466649.67891705415
2017-03-27 00:00:00-04:00,1421064.486801648,953664.5188274169,467399.9679742311
2017-03-28 00:00:00-04:00,1429201.2968376656,958943.5936412564,470257.70319640916
2017-03-29 00:00:00-04:00,1430699.2573789242,958262.4988616189,472436.75851730537
2017-03-30 00:00:00-04:00,1430803.8898219906,957581.167973322,473222.7218486687
2017-03-31 00:00:00-04:00,1430141.7690820252,957240.4631777302,472901.30590429506
2017-04-03 00:00:00-04:00,1428152.9674849105,955537.4901199769,472615.47736493364
2017-04-04 00:00:00-04:00,1427030.0825547879,953664.5188274169,473365.5637273709
2017-04-05 00:00:00-04:00,1424079.3737575498,952642.7979550741,471436.57580247574
2017-04-06 00:00:00-04:00,1426032.1201898619,954345.534904168,471686.5852856939
2017-04-07 00:00:00-04:00,1426463.4415949406,955026.8657924649,471436.57580247574
2017-04-10 00:00:00-04:00,1428345.1461241385,956729.9962559913,471615.1498681471
2017-04-11 00:00:00-04:00,1427500.883440225,957921.7153631407,469579.16807708424
2017-04-12 00:00:00-04:00,1422201.8642401972,954516.241464953,467685.62277524424
2017-04-13 00:00:00-04:00,1414724.2670583667,948896.2257468622,465828.0413115045
2017-04-17 00:00:00-04:00,1425905.2769729681,956219.0571169334,469686.2198560346
2017-04-18 00:00:00-04:00,1421784.840066324,952813.0322985402,468971.80776778364
2017-04-19 00:00:00-04:00,1421342.9006763534,951620.9196769584,469721.98099939513
2017-04-20 00:00:00-04:00,1432935.756782651,959284.2197339617,473651.5370486893
2017-04-21 00:00:00-04:00,1430955.26595135,957411.0123327423,473544.2536186078
2017-04-24 00:00:00-04:00,1447740.2639658423,968480.3372081388,479259.92675770365
2017-04-25 00:00:00-04:00,1457676.6753821243,974951.6820493332,482724.9933327909
2017-04-26 00:00:00-04:00,1455806.098177816,973759.7268335243,482046.3713442918
2017-04-27 00:00:00-04:00,1460913.3203780015,975973.4816245625,484939.83875343896
2017-04-28 00:00:00-04:00,1457172.7183026057,971375.422887474,485797.29541513184
2017-05-01 00:00:00-04:00,1459792.2476915289,969672.3711268342,490119.8765646948
2017-05-02 00:00:00-04:00,1458910.9040730377,967969.4767719674,490941.4273010703
2017-05-03 00:00:00-04:00,1455806.275818703,966436.6593547937,489369.6164639092
2017-05-04 00:00:00-04:00,1460242.2951525736,970694.24940495,489548.0457476236
2017-05-05 00:00:00-04:00,1466286.1634070636,974951.6820493332,491334.48135773046
2017-05-08 00:00:00-04:00,1464121.5812175055,971715.6554657468,492405.9257517586
2017-05-09 00:00:00-04:00,1464985.0911724295,970864.4837484161,494120.6074240134
2017-05-10 00:00:00-04:00,1465781.7719816747,971375.422887474,494406.34909420065
2017-05-11 00:00:00-04:00,1461812.454305627,967798.9276169552,494013.5266886716
2017-05-12 00:00:00-04:00,1459684.3452941668,964563.2945478014,495121.05074636545
2017-05-15 00:00:00-04:00,1466705.7429775004,970012.9972195395,496692.74575796106
2017-05-16 00:00:00-04:00,1465882.5242244417,967117.8328373177,498764.69138712407
2017-05-17 00:00:00-04:00,1445367.4016012377,959284.2197339617,486083.1818672761
2017-05-18 00:00:00-04:00,1451832.3065818204,961498.2106336594,490334.0959481611
2017-05-19 00:00:00-04:00,1460886.2629598975,968480.3372081388,492405.9257517586
2017-05-22 00:00:00-04:00,1470309.485930826,973759.7268335243,496549.75909730187
2017-05-23 00:00:00-04:00,1468936.2143356283,971886.2046207589,497050.0097148693
2017-05-24 00:00:00-04:00,1473266.388345724,973930.0398798769,499336.34846584697
2017-05-25 00:00:00-04:00,1479731.309658882,976143.8733738016,503587.43628508033
2017-05-26 00:00:00-04:00,1480964.7934561279,976484.3420607339,504480.45139539405
2017-05-30 00:00:00-04:00,1480371.6642989623,975462.5424855046,504909.12181345775
2017-05-31 00:00:00-04:00,1483428.9096646095,978698.3329604316,504730.5767041778
2017-06-01 00:00:00-04:00,1494759.7373191698,988064.5273723018,506695.20994686795
2017-06-02 00:00:00-04:00,1502590.4034460634,990107.9691169873,512482.4343290761
2017-06-05 00:00:00-04:00,1501801.996279953,989426.8743373498,512375.1219426032
2017-06-06 00:00:00-04:00,1493976.137151662,983636.9390873389,510339.19806432317
2017-06-07 00:00:00-04:00,1495976.3288429729,983636.9390873389,512339.3897556341
2017-06-08 00:00:00-04:00,1495320.1366556163,982444.5903570974,512875.54629851895
2017-06-09 00:00:00-04:00,1492713.3837861673,992662.5074065038,500050.8763796635
2017-06-12 00:00:00-04:00,1492418.079606024,995046.6539467811,497371.42565924296
2017-06-13 00:00:00-04:00,1500371.5021522343,998963.3817955726,501408.1203566617
2017-06-14 00:00:00-04:00,1498873.8066760264,999644.7126838696,499229.0939921569
2017-06-15 00:00:00-04:00,1496488.7558683038,999474.4783404035,497014.27752790024
2017-06-16 00:00:00-04:00,1492288.600513055,997430.879189945,494857.72132311016
2017-06-19 00:00:00-04:00,1506183.1530531188,1003050.7375022627,503132.41555085627
2017-06-20 00:00:00-04:00,1495941.967169736,996749.705707421,499192.26146231516
2017-06-21 00:00:00-04:00,1494304.8594395574,990169.2786655588,504135.5807739986
2017-06-22 00:00:00-04:00,1493648.7344165472,989656.3719543389,503992.3624622083
2017-06-23 00:00:00-04:00,1496779.2102001696,990852.734531791,505926.4756683787
2017-06-26 00:00:00-04:00,1496807.844984468,993245.774498241,503562.07048622705
2017-06-27 00:00:00-04:00,1481520.3770032972,987092.3106155577,494428.0663877394
2017-06-28 00:00:00-04:00,1493776.437649344,992220.118481574,501556.31916777015
2017-06-29 00:00:00-04:00,1475842.0129452962,982990.1587662086,492851.85417908774
2017-06-30 00:00:00-04:00,1480465.1164578595,987434.1959544468,493030.92050341266
2017-07-03 00:00:00-04:00,1480057.3048006056,992220.118481574,487837.1863190317
2017-07-05 00:00:00-04:00,1484002.5023823525,991365.5625401244,492636.9398422282
2017-07-06 00:00:00-04:00,1470502.021867658,982306.7028999765,488195.3189676815
2017-07-07 00:00:00-04:00,1481236.9047158258,987775.9238875628,493460.98082826287
2017-07-10 00:00:00-04:00,1481042.5697412689,984357.7001217646,496684.8696195043
2017-07-11 00:00:00-04:00,1479191.730660792,981109.946808092,498081.7838527
2017-07-12 00:00:00-04:00,1490059.0957639855,986066.7333017772,503992.3624622083
2017-07-13 00:00:00-04:00,1492878.4743954726,987775.9238875628,505102.5505079096
2017-07-14 00:00:00-04:00,1500614.763797112,991536.2691009095,509078.4946962026
2017-07-17 00:00:00-04:00,1501891.240075956,992561.9251175765,509329.31495837955
2017-07-18 00:00:00-04:00,1503072.2137200823,990339.8278205709,512732.3858995115
2017-07-19 00:00:00-04:00,1508815.8447059933,993074.8318287965,515741.01287719683
2017-07-20 00:00:00-04:00,1509667.5521368994,993245.774498241,516421.7776386584
2017-07-21 00:00:00-04:00,1512699.9188963936,996493.0555945947,516206.8633017989
2017-07-24 00:00:00-04:00,1513525.9440040633,994954.9650840266,518570.97892003664
2017-07-25 00:00:00-04:00,1517841.1879319383,1000595.6009583763,517245.58697356196
2017-07-26 00:00:00-04:00,1514909.5915961824,995980.3062891477,518929.28530703473
2017-07-27 00:00:00-04:00,1516265.2073744177,1000595.6009583763,515669.6064160414
2017-07-28 00:00:00-04:00,1512587.4887713566,997347.7689418172,515239.71982953954
2017-07-31 00:00:00-04:00,1511257.07412178,998202.4035861533,513054.67053562665
2017-08-01 00:00:00-04:00,1514490.1499427906,1000253.4795108278,514236.67043196276
2017-08-02 00:00:00-04:00,1513665.140617329,998031.3822138222,515633.75840350677
2017-08-03 00:00:00-04:00,1511146.4662550767,997518.6329083752,513627.8333467015
2017-08-04 00:00:00-04:00,1513103.4177314686,998544.2889250423,514559.12880642625
2017-08-07 00:00:00-04:00,1517559.5007801214,999740.8089082673,517818.69187185407
2017-08-08 00:00:00-04:00,1512049.2308810216,995125.9864563575,516923.244424664
2017-08-09 00:00:00-04:00,1512735.7669089283,996493.0555945947,516242.7113143335
2017-08-10 00:00:00-04:00,1492437.7151365369,987263.4106907753,505174.30444576166
2017-08-11 00:00:00-04:00,1495757.1823675947,986750.2678708958,509006.9144966988
2017-08-14 00:00:00-04:00,1510174.9268050191,994612.9223393645,515562.00446565467
2017-08-15 00:00:00-04:00,1508823.984693449,992903.731753579,515920.25293987006
2017-08-16 00:00:00-04:00,1513479.8768469759,996664.2343726986,516815.64247427735
2017-08-17 00:00:00-04:00,1491119.0523259325,984870.2920214387,506248.76030449383
2017-08-18 00:00:00-04:00,1487000.4586383705,981109.946808092,505890.5118302785
2017-08-21 00:00:00-04:00,1488577.8916276838,983332.122807984,505245.7688196999
